record_id,cpse,original_description,normalized_description,canonical_id,canonical_description,category,description_similarity
13,CPSE-A,DEEP GROOVE BALL BRG 6307,DEEP GROOVE BALL BEARING 6307,CM0016,DEEP GROOVE BALL BEARING 6307,BEARING,100.0
13,CPSE-A,DEEP GROOVE BALL BRG 6307,DEEP GROOVE BALL BEARING 6307,CM0017,TAPERED ROLLER BEARING 30205,BEARING,59.64912280701754
13,CPSE-A,DEEP GROOVE BALL BRG 6307,DEEP GROOVE BALL BEARING 6307,CM0018,TAPERED ROLLER BEARING 30206,BEARING,59.64912280701754
13,CPSE-A,DEEP GROOVE BALL BRG 6307,DEEP GROOVE BALL BEARING 6307,CM0019,TAPERED ROLLER BEARING 30305,BEARING,59.64912280701754
13,CPSE-A,DEEP GROOVE BALL BRG 6307,DEEP GROOVE BALL BEARING 6307,CM0020,SPHERICAL ROLLER BEARING 22205,BEARING,50.847457627118644
14,CPSE-C,1CX2.5 SQMM PVC CABLE 1.1KV,1CX2.5 SQMM PVC CABLE 1.1KV,CM0061,1C X 2.5 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,92.85714285714286
14,CPSE-C,1CX2.5 SQMM PVC CABLE 1.1KV,1CX2.5 SQMM PVC CABLE 1.1KV,CM0062,1C X 4 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,88.88888888888889
14,CPSE-C,1CX2.5 SQMM PVC CABLE 1.1KV,1CX2.5 SQMM PVC CABLE 1.1KV,CM0063,3C X 2.5 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,85.71428571428571
14,CPSE-C,1CX2.5 SQMM PVC CABLE 1.1KV,1CX2.5 SQMM PVC CABLE 1.1KV,CM0064,3C X 4 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,85.18518518518519
14,CPSE-C,1CX2.5 SQMM PVC CABLE 1.1KV,1CX2.5 SQMM PVC CABLE 1.1KV,CM0065,3C X 6 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,85.18518518518519
14,CPSE-C,1CX2.5 SQMM PVC CABLE 1.1KV,1CX2.5 SQMM PVC CABLE 1.1KV,CM0066,4C X 10 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,87.27272727272728
14,CPSE-C,1CX2.5 SQMM PVC CABLE 1.1KV,1CX2.5 SQMM PVC CABLE 1.1KV,CM0067,4C X 16 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,87.27272727272728
14,CPSE-C,1CX2.5 SQMM PVC CABLE 1.1KV,1CX2.5 SQMM PVC CABLE 1.1KV,CM0068,4C X 25 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,85.1063829787234
14,CPSE-C,1CX2.5 SQMM PVC CABLE 1.1KV,1CX2.5 SQMM PVC CABLE 1.1KV,CM0069,3C X 35 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,85.1063829787234
14,CPSE-C,1CX2.5 SQMM PVC CABLE 1.1KV,1CX2.5 SQMM PVC CABLE 1.1KV,CM0070,4C X 50 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,85.1063829787234
15,CPSE-C,3 PHASE IND MTR 15KW 415V 50HZ,3 PHASE IND MOTOR 15KW 415V 50HZ,CM0071,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,MOTOR,87.32394366197182
15,CPSE-C,3 PHASE IND MTR 15KW 415V 50HZ,3 PHASE IND MOTOR 15KW 415V 50HZ,CM0072,3 PHASE INDUCTION MOTOR 7.5KW 415V 50HZ,MOTOR,87.32394366197182
15,CPSE-C,3 PHASE IND MTR 15KW 415V 50HZ,3 PHASE IND MOTOR 15KW 415V 50HZ,CM0073,3 PHASE INDUCTION MOTOR 11KW 415V 50HZ,MOTOR,88.57142857142857
15,CPSE-C,3 PHASE IND MTR 15KW 415V 50HZ,3 PHASE IND MOTOR 15KW 415V 50HZ,CM0074,3 PHASE INDUCTION MOTOR 15KW 415V 50HZ,MOTOR,93.33333333333333
15,CPSE-C,3 PHASE IND MTR 15KW 415V 50HZ,3 PHASE IND MOTOR 15KW 415V 50HZ,CM0075,3 PHASE INDUCTION MOTOR 18.5KW 415V 50HZ,MOTOR,88.88888888888889
15,CPSE-C,3 PHASE IND MTR 15KW 415V 50HZ,3 PHASE IND MOTOR 15KW 415V 50HZ,CM0076,3 PHASE INDUCTION MOTOR 22KW 415V 50HZ,MOTOR,85.71428571428571
15,CPSE-C,3 PHASE IND MTR 15KW 415V 50HZ,3 PHASE IND MOTOR 15KW 415V 50HZ,CM0077,3 PHASE INDUCTION MOTOR 30KW 415V 50HZ,MOTOR,85.71428571428571
15,CPSE-C,3 PHASE IND MTR 15KW 415V 50HZ,3 PHASE IND MOTOR 15KW 415V 50HZ,CM0078,3 PHASE INDUCTION MOTOR 37KW 415V 50HZ,MOTOR,85.71428571428571
15,CPSE-C,3 PHASE IND MTR 15KW 415V 50HZ,3 PHASE IND MOTOR 15KW 415V 50HZ,CM0079,3 PHASE INDUCTION MOTOR 45KW 415V 50HZ,MOTOR,88.57142857142857
15,CPSE-C,3 PHASE IND MTR 15KW 415V 50HZ,3 PHASE IND MOTOR 15KW 415V 50HZ,CM0080,3 PHASE INDUCTION MOTOR 55KW 415V 50HZ,MOTOR,88.57142857142857
16,CPSE-B,CUTTING MACHINE 355MM 2000W,CUTTING MACHINE 355MM 2000W,CM0091,ANGLE GRINDER 100MM 750W,INDUSTRIAL_TOOL,43.13725490196079
16,CPSE-B,CUTTING MACHINE 355MM 2000W,CUTTING MACHINE 355MM 2000W,CM0092,ANGLE GRINDER 115MM 900W,INDUSTRIAL_TOOL,39.21568627450981
16,CPSE-B,CUTTING MACHINE 355MM 2000W,CUTTING MACHINE 355MM 2000W,CM0093,ANGLE GRINDER 125MM 1100W,INDUSTRIAL_TOOL,53.84615384615385
16,CPSE-B,CUTTING MACHINE 355MM 2000W,CUTTING MACHINE 355MM 2000W,CM0094,ELECTRIC DRILL 10MM 650W,INDUSTRIAL_TOOL,35.294117647058826
16,CPSE-B,CUTTING MACHINE 355MM 2000W,CUTTING MACHINE 355MM 2000W,CM0095,ELECTRIC DRILL 13MM 800W,INDUSTRIAL_TOOL,35.294117647058826
16,CPSE-B,CUTTING MACHINE 355MM 2000W,CUTTING MACHINE 355MM 2000W,CM0096,IMPACT WRENCH 1/2 IN 500W,INDUSTRIAL_TOOL,50.0
16,CPSE-B,CUTTING MACHINE 355MM 2000W,CUTTING MACHINE 355MM 2000W,CM0097,CUTTING MACHINE 355MM 2000W,INDUSTRIAL_TOOL,100.0
16,CPSE-B,CUTTING MACHINE 355MM 2000W,CUTTING MACHINE 355MM 2000W,CM0098,WELDING MACHINE 200A,INDUSTRIAL_TOOL,63.829787234042556
16,CPSE-B,CUTTING MACHINE 355MM 2000W,CUTTING MACHINE 355MM 2000W,CM0099,TORQUE WRENCH 50-250NM,INDUSTRIAL_TOOL,32.65306122448979
16,CPSE-B,CUTTING MACHINE 355MM 2000W,CUTTING MACHINE 355MM 2000W,CM0100,BENCH GRINDER 200MM 550W,INDUSTRIAL_TOOL,50.98039215686274
17,CPSE-B,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,CM0071,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,MOTOR,100.0
17,CPSE-B,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,CM0072,3 PHASE INDUCTION MOTOR 7.5KW 415V 50HZ,MOTOR,97.43589743589743
17,CPSE-B,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,CM0073,3 PHASE INDUCTION MOTOR 11KW 415V 50HZ,MOTOR,93.50649350649351
17,CPSE-B,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,CM0074,3 PHASE INDUCTION MOTOR 15KW 415V 50HZ,MOTOR,96.1038961038961
17,CPSE-B,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,CM0075,3 PHASE INDUCTION MOTOR 18.5KW 415V 50HZ,MOTOR,96.20253164556962
17,CPSE-B,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,CM0076,3 PHASE INDUCTION MOTOR 22KW 415V 50HZ,MOTOR,93.50649350649351
17,CPSE-B,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,CM0077,3 PHASE INDUCTION MOTOR 30KW 415V 50HZ,MOTOR,93.50649350649351
17,CPSE-B,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,CM0078,3 PHASE INDUCTION MOTOR 37KW 415V 50HZ,MOTOR,93.50649350649351
17,CPSE-B,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,CM0079,3 PHASE INDUCTION MOTOR 45KW 415V 50HZ,MOTOR,96.1038961038961
17,CPSE-B,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,CM0080,3 PHASE INDUCTION MOTOR 55KW 415V 50HZ,MOTOR,98.7012987012987
18,CPSE-B,"6""SS316 WELD NECK FLG 150#",6INSS316 WELD NECK FLANGE 150#,CM0041,2 IN CS WELD NECK FLANGE 150 CLASS,FLANGE,71.875
18,CPSE-B,"6""SS316 WELD NECK FLG 150#",6INSS316 WELD NECK FLANGE 150#,CM0042,2 IN SS304 WELD NECK FLANGE 150 CLASS,FLANGE,77.61194029850746
18,CPSE-B,"6""SS316 WELD NECK FLG 150#",6INSS316 WELD NECK FLANGE 150#,CM0043,3 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,54.83870967741935
18,CPSE-B,"6""SS316 WELD NECK FLG 150#",6INSS316 WELD NECK FLANGE 150#,CM0044,4 IN SS316 WELD NECK FLANGE 300 CLASS,FLANGE,77.61194029850746
18,CPSE-B,"6""SS316 WELD NECK FLG 150#",6INSS316 WELD NECK FLANGE 150#,CM0045,6 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,58.064516129032256
18,CPSE-B,"6""SS316 WELD NECK FLG 150#",6INSS316 WELD NECK FLANGE 150#,CM0046,8 IN CS WELD NECK FLANGE 300 CLASS,FLANGE,69.56521739130434
18,CPSE-B,"6""SS316 WELD NECK FLG 150#",6INSS316 WELD NECK FLANGE 150#,CM0047,10 IN SS304 SLIP ON FLANGE 150 CLASS,FLANGE,51.515151515151516
18,CPSE-B,"6""SS316 WELD NECK FLG 150#",6INSS316 WELD NECK FLANGE 150#,CM0048,12 IN CS WELD NECK FLANGE 150 CLASS,FLANGE,70.76923076923077
18,CPSE-B,"6""SS316 WELD NECK FLG 150#",6INSS316 WELD NECK FLANGE 150#,CM0049,4 IN SS304 SLIP ON FLANGE 300 CLASS,FLANGE,46.15384615384615
18,CPSE-B,"6""SS316 WELD NECK FLG 150#",6INSS316 WELD NECK FLANGE 150#,CM0050,6 IN SS316 WELD NECK FLANGE 150 CLASS,FLANGE,86.56716417910448
19,CPSE-A,2 IN PTFE FULL FACE GKT 150 CLASS,2IN PTFE FULL FACE GASKET 150 CLASS,CM0051,2 IN SPIRAL WOUND SS GRAPHITE GASKET 150 CLASS,GASKET,62.745098039215684
19,CPSE-A,2 IN PTFE FULL FACE GKT 150 CLASS,2IN PTFE FULL FACE GASKET 150 CLASS,CM0052,3 IN SPIRAL WOUND SS GRAPHITE GASKET 150 CLASS,GASKET,62.745098039215684
19,CPSE-A,2 IN PTFE FULL FACE GKT 150 CLASS,2IN PTFE FULL FACE GASKET 150 CLASS,CM0053,4 IN SPIRAL WOUND GRAPHITE GASKET 300 CLASS,GASKET,53.84615384615385
19,CPSE-A,2 IN PTFE FULL FACE GKT 150 CLASS,2IN PTFE FULL FACE GASKET 150 CLASS,CM0054,6 IN SPIRAL WOUND GRAPHITE GASKET 150 CLASS,GASKET,62.745098039215684
19,CPSE-A,2 IN PTFE FULL FACE GKT 150 CLASS,2IN PTFE FULL FACE GASKET 150 CLASS,CM0055,8 IN PTFE FULL FACE GASKET 150 CLASS,GASKET,95.77464788732394
19,CPSE-A,2 IN PTFE FULL FACE GKT 150 CLASS,2IN PTFE FULL FACE GASKET 150 CLASS,CM0056,2 IN PTFE FULL FACE GASKET 150 CLASS,GASKET,98.59154929577466
19,CPSE-A,2 IN PTFE FULL FACE GKT 150 CLASS,2IN PTFE FULL FACE GASKET 150 CLASS,CM0057,4 IN SS GRAPHITE GASKET 150 CLASS,GASKET,65.3061224489796
19,CPSE-A,2 IN PTFE FULL FACE GKT 150 CLASS,2IN PTFE FULL FACE GASKET 150 CLASS,CM0058,6 IN PTFE FULL FACE GASKET 300 CLASS,GASKET,90.14084507042253
19,CPSE-A,2 IN PTFE FULL FACE GKT 150 CLASS,2IN PTFE FULL FACE GASKET 150 CLASS,CM0059,10 IN GRAPHITE SPIRAL WOUND GASKET 150 CLASS,GASKET,62.745098039215684
19,CPSE-A,2 IN PTFE FULL FACE GKT 150 CLASS,2IN PTFE FULL FACE GASKET 150 CLASS,CM0060,12 IN GRAPHITE SPIRAL WOUND GASKET 300 CLASS,GASKET,55.69620253164557
20,CPSE-A,6 IN SS316 BALL VLV 300 CLASS,6IN SS316 BALL VALVE 300 CLASS,CM0021,2 IN SS304 GATE VALVE 150 CLASS,VALVE,65.57377049180329
20,CPSE-A,6 IN SS316 BALL VLV 300 CLASS,6IN SS316 BALL VALVE 300 CLASS,CM0022,2 IN SS304 GATE VALVE 300 CLASS,VALVE,72.1311475409836
20,CPSE-A,6 IN SS316 BALL VLV 300 CLASS,6IN SS316 BALL VALVE 300 CLASS,CM0023,3 IN CS GATE VALVE 150 CLASS,VALVE,58.62068965517241
20,CPSE-A,6 IN SS316 BALL VLV 300 CLASS,6IN SS316 BALL VALVE 300 CLASS,CM0024,4 IN SS316 BALL VALVE 150 CLASS,VALVE,88.52459016393442
20,CPSE-A,6 IN SS316 BALL VLV 300 CLASS,6IN SS316 BALL VALVE 300 CLASS,CM0025,6 IN CS BUTTERFLY VALVE 150 CLASS,VALVE,63.492063492063494
20,CPSE-A,6 IN SS316 BALL VLV 300 CLASS,6IN SS316 BALL VALVE 300 CLASS,CM0026,4 IN SS304 GATE VALVE 150 CLASS,VALVE,65.57377049180329
20,CPSE-A,6 IN SS316 BALL VLV 300 CLASS,6IN SS316 BALL VALVE 300 CLASS,CM0027,6 IN SS316 BALL VALVE 300 CLASS,VALVE,98.36065573770492
20,CPSE-A,6 IN SS316 BALL VLV 300 CLASS,6IN SS316 BALL VALVE 300 CLASS,CM0028,8 IN CS GATE VALVE 300 CLASS,VALVE,69.76744186046511
20,CPSE-A,6 IN SS316 BALL VLV 300 CLASS,6IN SS316 BALL VALVE 300 CLASS,CM0029,10 IN CS BUTTERFLY VALVE 150 CLASS,VALVE,59.375
20,CPSE-A,6 IN SS316 BALL VLV 300 CLASS,6IN SS316 BALL VALVE 300 CLASS,CM0030,2 IN CS GLOBE VALVE 150 CLASS,VALVE,57.6271186440678
21,CPSE-C,4 IN CS SEAMLESS PIPE SCH80,4IN CARBON STEEL SEAMLESS PIPE SCH80,CM0031,2 IN CS SEAMLESS PIPE SCH40,PIPE,69.84126984126985
21,CPSE-C,4 IN CS SEAMLESS PIPE SCH80,4IN CARBON STEEL SEAMLESS PIPE SCH80,CM0032,3 IN CS SEAMLESS PIPE SCH40,PIPE,69.84126984126985
21,CPSE-C,4 IN CS SEAMLESS PIPE SCH80,4IN CARBON STEEL SEAMLESS PIPE SCH80,CM0033,4 IN SS304 SEAMLESS PIPE SCH40,PIPE,72.72727272727272
21,CPSE-C,4 IN CS SEAMLESS PIPE SCH80,4IN CARBON STEEL SEAMLESS PIPE SCH80,CM0034,6 IN CS SEAMLESS PIPE SCH80,PIPE,82.6086956521739
21,CPSE-C,4 IN CS SEAMLESS PIPE SCH80,4IN CARBON STEEL SEAMLESS PIPE SCH80,CM0035,8 IN SS316 SEAMLESS PIPE SCH40,PIPE,69.69696969696969
21,CPSE-C,4 IN CS SEAMLESS PIPE SCH80,4IN CARBON STEEL SEAMLESS PIPE SCH80,CM0036,2 IN SS304 SEAMLESS PIPE SCH10,PIPE,69.69696969696969
21,CPSE-C,4 IN CS SEAMLESS PIPE SCH80,4IN CARBON STEEL SEAMLESS PIPE SCH80,CM0037,3 IN SS316 SEAMLESS PIPE SCH40,PIPE,69.69696969696969
21,CPSE-C,4 IN CS SEAMLESS PIPE SCH80,4IN CARBON STEEL SEAMLESS PIPE SCH80,CM0038,4 IN CS SEAMLESS PIPE SCH80,PIPE,82.6086956521739
21,CPSE-C,4 IN CS SEAMLESS PIPE SCH80,4IN CARBON STEEL SEAMLESS PIPE SCH80,CM0039,6 IN SS304 SEAMLESS PIPE SCH40,PIPE,69.69696969696969
21,CPSE-C,4 IN CS SEAMLESS PIPE SCH80,4IN CARBON STEEL SEAMLESS PIPE SCH80,CM0040,8 IN CS SEAMLESS PIPE SCH80,PIPE,82.6086956521739
22,CPSE-A,CENT PMP 75 M3/H 40M HEAD 15KW,CENT PUMP 75 M3 H 40M HEAD 15KW,CM0081,CENTRIFUGAL PUMP 20 M3/H 30M HEAD 5.5KW,PUMP,65.71428571428572
22,CPSE-A,CENT PMP 75 M3/H 40M HEAD 15KW,CENT PUMP 75 M3 H 40M HEAD 15KW,CM0082,CENTRIFUGAL PUMP 30 M3/H 40M HEAD 7.5KW,PUMP,71.42857142857143
22,CPSE-A,CENT PMP 75 M3/H 40M HEAD 15KW,CENT PUMP 75 M3 H 40M HEAD 15KW,CM0083,CENTRIFUGAL PUMP 50 M3/H 50M HEAD 11KW,PUMP,72.46376811594203
22,CPSE-A,CENT PMP 75 M3/H 40M HEAD 15KW,CENT PUMP 75 M3 H 40M HEAD 15KW,CM0084,CENTRIFUGAL PUMP 75 M3/H 40M HEAD 15KW,PUMP,84.05797101449275
22,CPSE-A,CENT PMP 75 M3/H 40M HEAD 15KW,CENT PUMP 75 M3 H 40M HEAD 15KW,CM0085,CENTRIFUGAL PUMP 100 M3/H 50M HEAD 22KW,PUMP,68.57142857142857
22,CPSE-A,CENT PMP 75 M3/H 40M HEAD 15KW,CENT PUMP 75 M3 H 40M HEAD 15KW,CM0086,CENTRIFUGAL PUMP 120 M3/H 60M HEAD 30KW,PUMP,68.57142857142857
22,CPSE-A,CENT PMP 75 M3/H 40M HEAD 15KW,CENT PUMP 75 M3 H 40M HEAD 15KW,CM0087,CENTRIFUGAL PUMP 150 M3/H 50M HEAD 37KW,PUMP,71.42857142857143
22,CPSE-A,CENT PMP 75 M3/H 40M HEAD 15KW,CENT PUMP 75 M3 H 40M HEAD 15KW,CM0088,CENTRIFUGAL PUMP 200 M3/H 60M HEAD 45KW,PUMP,68.57142857142857
22,CPSE-A,CENT PMP 75 M3/H 40M HEAD 15KW,CENT PUMP 75 M3 H 40M HEAD 15KW,CM0089,CENTRIFUGAL PUMP 250 M3/H 70M HEAD 55KW,PUMP,68.57142857142857
22,CPSE-A,CENT PMP 75 M3/H 40M HEAD 15KW,CENT PUMP 75 M3 H 40M HEAD 15KW,CM0090,CENTRIFUGAL PUMP 300 M3/H 80M HEAD 75KW,PUMP,68.57142857142857
23,CPSE-B,CENTRIF PUMP 75 M3/H 40M HEAD 15KW,CENTRIF PUMP 75 M3 H 40M HEAD 15KW,CM0081,CENTRIFUGAL PUMP 20 M3/H 30M HEAD 5.5KW,PUMP,71.23287671232876
23,CPSE-B,CENTRIF PUMP 75 M3/H 40M HEAD 15KW,CENTRIF PUMP 75 M3 H 40M HEAD 15KW,CM0082,CENTRIFUGAL PUMP 30 M3/H 40M HEAD 7.5KW,PUMP,76.7123287671233
23,CPSE-B,CENTRIF PUMP 75 M3/H 40M HEAD 15KW,CENTRIF PUMP 75 M3 H 40M HEAD 15KW,CM0083,CENTRIFUGAL PUMP 50 M3/H 50M HEAD 11KW,PUMP,77.77777777777777
23,CPSE-B,CENTRIF PUMP 75 M3/H 40M HEAD 15KW,CENTRIF PUMP 75 M3 H 40M HEAD 15KW,CM0084,CENTRIFUGAL PUMP 75 M3/H 40M HEAD 15KW,PUMP,88.88888888888889
23,CPSE-B,CENTRIF PUMP 75 M3/H 40M HEAD 15KW,CENTRIF PUMP 75 M3 H 40M HEAD 15KW,CM0085,CENTRIFUGAL PUMP 100 M3/H 50M HEAD 22KW,PUMP,73.97260273972603
23,CPSE-B,CENTRIF PUMP 75 M3/H 40M HEAD 15KW,CENTRIF PUMP 75 M3 H 40M HEAD 15KW,CM0086,CENTRIFUGAL PUMP 120 M3/H 60M HEAD 30KW,PUMP,73.97260273972603
23,CPSE-B,CENTRIF PUMP 75 M3/H 40M HEAD 15KW,CENTRIF PUMP 75 M3 H 40M HEAD 15KW,CM0087,CENTRIFUGAL PUMP 150 M3/H 50M HEAD 37KW,PUMP,76.7123287671233
23,CPSE-B,CENTRIF PUMP 75 M3/H 40M HEAD 15KW,CENTRIF PUMP 75 M3 H 40M HEAD 15KW,CM0088,CENTRIFUGAL PUMP 200 M3/H 60M HEAD 45KW,PUMP,73.97260273972603
23,CPSE-B,CENTRIF PUMP 75 M3/H 40M HEAD 15KW,CENTRIF PUMP 75 M3 H 40M HEAD 15KW,CM0089,CENTRIFUGAL PUMP 250 M3/H 70M HEAD 55KW,PUMP,73.97260273972603
23,CPSE-B,CENTRIF PUMP 75 M3/H 40M HEAD 15KW,CENTRIF PUMP 75 M3 H 40M HEAD 15KW,CM0090,CENTRIFUGAL PUMP 300 M3/H 80M HEAD 75KW,PUMP,73.97260273972603
24,CPSE-C,8 IN SS316 SEAMLESS PIPE SCH40,8IN SS316 SEAMLESS PIPE SCH40,CM0031,2 IN CS SEAMLESS PIPE SCH40,PIPE,82.6086956521739
24,CPSE-C,8 IN SS316 SEAMLESS PIPE SCH40,8IN SS316 SEAMLESS PIPE SCH40,CM0032,3 IN CS SEAMLESS PIPE SCH40,PIPE,82.6086956521739
24,CPSE-C,8 IN SS316 SEAMLESS PIPE SCH40,8IN SS316 SEAMLESS PIPE SCH40,CM0033,4 IN SS304 SEAMLESS PIPE SCH40,PIPE,88.13559322033899
24,CPSE-C,8 IN SS316 SEAMLESS PIPE SCH40,8IN SS316 SEAMLESS PIPE SCH40,CM0034,6 IN CS SEAMLESS PIPE SCH80,PIPE,75.0
24,CPSE-C,8 IN SS316 SEAMLESS PIPE SCH40,8IN SS316 SEAMLESS PIPE SCH40,CM0035,8 IN SS316 SEAMLESS PIPE SCH40,PIPE,98.30508474576271
24,CPSE-C,8 IN SS316 SEAMLESS PIPE SCH40,8IN SS316 SEAMLESS PIPE SCH40,CM0036,2 IN SS304 SEAMLESS PIPE SCH10,PIPE,84.7457627118644
24,CPSE-C,8 IN SS316 SEAMLESS PIPE SCH40,8IN SS316 SEAMLESS PIPE SCH40,CM0037,3 IN SS316 SEAMLESS PIPE SCH40,PIPE,94.91525423728814
24,CPSE-C,8 IN SS316 SEAMLESS PIPE SCH40,8IN SS316 SEAMLESS PIPE SCH40,CM0038,4 IN CS SEAMLESS PIPE SCH80,PIPE,75.0
24,CPSE-C,8 IN SS316 SEAMLESS PIPE SCH40,8IN SS316 SEAMLESS PIPE SCH40,CM0039,6 IN SS304 SEAMLESS PIPE SCH40,PIPE,88.13559322033899
24,CPSE-C,8 IN SS316 SEAMLESS PIPE SCH40,8IN SS316 SEAMLESS PIPE SCH40,CM0040,8 IN CS SEAMLESS PIPE SCH80,PIPE,78.57142857142857
25,CPSE-A,DEEP GROOVE BALL BRG 6306,DEEP GROOVE BALL BEARING 6306,CM0011,DEEP GROOVE BALL BEARING 6205,BEARING,93.10344827586206
25,CPSE-A,DEEP GROOVE BALL BRG 6306,DEEP GROOVE BALL BEARING 6306,CM0012,DEEP GROOVE BALL BEARING 6206,BEARING,96.55172413793103
25,CPSE-A,DEEP GROOVE BALL BRG 6306,DEEP GROOVE BALL BEARING 6306,CM0013,DEEP GROOVE BALL BEARING 6207,BEARING,93.10344827586206
25,CPSE-A,DEEP GROOVE BALL BRG 6306,DEEP GROOVE BALL BEARING 6306,CM0014,DEEP GROOVE BALL BEARING 6305,BEARING,96.55172413793103
25,CPSE-A,DEEP GROOVE BALL BRG 6306,DEEP GROOVE BALL BEARING 6306,CM0015,DEEP GROOVE BALL BEARING 6306,BEARING,100.0
25,CPSE-A,DEEP GROOVE BALL BRG 6306,DEEP GROOVE BALL BEARING 6306,CM0016,DEEP GROOVE BALL BEARING 6307,BEARING,96.55172413793103
25,CPSE-A,DEEP GROOVE BALL BRG 6306,DEEP GROOVE BALL BEARING 6306,CM0017,TAPERED ROLLER BEARING 30205,BEARING,59.64912280701754
25,CPSE-A,DEEP GROOVE BALL BRG 6306,DEEP GROOVE BALL BEARING 6306,CM0018,TAPERED ROLLER BEARING 30206,BEARING,63.1578947368421
25,CPSE-A,DEEP GROOVE BALL BRG 6306,DEEP GROOVE BALL BEARING 6306,CM0019,TAPERED ROLLER BEARING 30305,BEARING,59.64912280701754
25,CPSE-A,DEEP GROOVE BALL BRG 6306,DEEP GROOVE BALL BEARING 6306,CM0020,SPHERICAL ROLLER BEARING 22205,BEARING,50.847457627118644
26,CPSE-C,E-DRILL 10MM 650W,E-DRILL 10MM 650W,CM0091,ANGLE GRINDER 100MM 750W,INDUSTRIAL_TOOL,58.53658536585366
26,CPSE-C,E-DRILL 10MM 650W,E-DRILL 10MM 650W,CM0092,ANGLE GRINDER 115MM 900W,INDUSTRIAL_TOOL,48.78048780487805
26,CPSE-C,E-DRILL 10MM 650W,E-DRILL 10MM 650W,CM0093,ANGLE GRINDER 125MM 1100W,INDUSTRIAL_TOOL,38.095238095238095
26,CPSE-C,E-DRILL 10MM 650W,E-DRILL 10MM 650W,CM0094,ELECTRIC DRILL 10MM 650W,INDUSTRIAL_TOOL,73.17073170731707
26,CPSE-C,E-DRILL 10MM 650W,E-DRILL 10MM 650W,CM0095,ELECTRIC DRILL 13MM 800W,INDUSTRIAL_TOOL,58.53658536585366
26,CPSE-C,E-DRILL 10MM 650W,E-DRILL 10MM 650W,CM0096,IMPACT WRENCH 1/2 IN 500W,INDUSTRIAL_TOOL,33.33333333333333
26,CPSE-C,E-DRILL 10MM 650W,E-DRILL 10MM 650W,CM0097,CUTTING MACHINE 355MM 2000W,INDUSTRIAL_TOOL,27.272727272727266
26,CPSE-C,E-DRILL 10MM 650W,E-DRILL 10MM 650W,CM0098,WELDING MACHINE 200A,INDUSTRIAL_TOOL,37.83783783783784
26,CPSE-C,E-DRILL 10MM 650W,E-DRILL 10MM 650W,CM0099,TORQUE WRENCH 50-250NM,INDUSTRIAL_TOOL,30.769230769230774
26,CPSE-C,E-DRILL 10MM 650W,E-DRILL 10MM 650W,CM0100,BENCH GRINDER 200MM 550W,INDUSTRIAL_TOOL,53.65853658536585
27,CPSE-B,TORQUE WRENCH 50-250NM,TORQUE WRENCH 50-250NM,CM0091,ANGLE GRINDER 100MM 750W,INDUSTRIAL_TOOL,34.78260869565217
27,CPSE-B,TORQUE WRENCH 50-250NM,TORQUE WRENCH 50-250NM,CM0092,ANGLE GRINDER 115MM 900W,INDUSTRIAL_TOOL,34.78260869565217
27,CPSE-B,TORQUE WRENCH 50-250NM,TORQUE WRENCH 50-250NM,CM0093,ANGLE GRINDER 125MM 1100W,INDUSTRIAL_TOOL,38.297872340425535
